Date,SPY,TLT,MSFT
1-12-2012,115.769577,103.723663,24.090115
1-13-2012,115.170677,104.754936,24.305206
1-17-2012,115.61763,105.240227,24.313807
1-18-2012,116.895927,103.966324,24.287996
1-19-2012,117.512718,102.536407,24.193356
1-20-2012,117.950691,101.375175,25.561331
1-23-2012,117.646797,100.73391,25.578541
1-24-2012,117.512718,100.915871,25.242998
1-25-2012,118.496025,100.673233,25.432276
1-26-2012,117.888168,102.007805,25.380651
1-27-2012,117.834526,102.328438,25.148355
1-30-2012,117.432243,103.53302,25.475296
1-31-2012,117.387566,104.728928,25.406467
2-1-2012,118.415565,103.529282,25.716196
2-2-2012,118.603256,103.485832,25.767817
2-3-2012,120.265923,101.262032,26.017323
2-6-2012,120.185509,102.269699,25.982904
2-7-2012,120.489426,101.001427,26.111963
2-8-2012,120.846962,101.079643,26.378674
2-9-2012,120.998917,100.32383,26.473316
2-10-2012,120.105042,101.626877,26.241018
2-13-2012,120.998917,101.757156,26.309845
2-14-2012,120.846962,102.295753,26.197262
2-15-2012,120.283798,102.113327,26.024057
2-16-2012,121.615753,101.296799,27.097935
2-17-2012,121.937538,101.270721,27.063288
2-21-2012,121.991196,100.150139,27.227829
2-22-2012,121.597893,101.409714,27.08061
2-23-2012,122.134171,101.409714,27.167208
2-24-2012,122.402344,102.069901,27.26247
2-27-2012,122.607971,102.97332,27.149889
2-28-2012,122.965523,102.634567,27.600222
2-29-2012,122.482826,102.009064,27.487642
3-1-2012,123.117493,101.048759,27.963957
3-2-2012,122.742073,101.99778,27.782093
3-5-2012,122.241478,101.188072,27.539598
3-6-2012,120.453636,102.41568,27.331758
3-7-2012,121.293922,101.788841,27.574242
3-8-2012,122.500694,100.770111,27.721468
3-9-2012,122.974434,100.970436,27.704149
3-12-2012,122.983421,100.952972,27.747446
3-13-2012,125.200294,99.176826,28.293043
3-14-2012,125.066193,96.678047,28.379648
3-15-2012,125.79026,96.826057,28.448923
3-16-2012,125.964394,97.017624,28.23242
3-19-2012,126.458244,95.859596,27.886005
3-20-2012,126.090187,96.242722,27.704149
3-21-2012,125.883652,97.331062,27.634863
3-22-2012,124.976822,97.644493,27.712805
3-23-2012,125.380859,98.567383,27.721468
3-26-2012,127.140556,98.062386,28.223764
3-27-2012,126.745544,98.767654,28.163137
3-28-2012,126.117073,98.628311,27.877348
3-29-2012,125.901588,99.368362,27.816727
3-30-2012,126.42231,97.688004,27.937971
4-2-2012,127.347054,98.22924,27.963957
4-3-2012,126.826309,96.527046,27.660845
4-4-2012,125.569435,97.853851,27.028646
4-5-2012,125.506561,98.560928,27.297123
4-9-2012,124.09697,100.865433,26.933386
4-10-2012,122.01403,102.008896,26.387793
4-11-2012,123.001656,100.786858,26.283865
4-12-2012,124.608704,100.367867,26.829464
4-13-2012,123.127319,101.991486,26.682236
4-16-2012,123.046555,101.843109,26.916061
4-17-2012,124.869118,101.781998,27.227829
4-18-2012,124.447113,102.078789,26.968023
4-19-2012,123.648041,102.174782,26.855442
4-20-2012,123.854546,102.192261,28.076534
4-23-2012,122.813118,102.934258,27.816727
4-24-2012,123.279953,102.209732,27.643524
4-25-2012,124.96785,101.685989,27.886005
4-26-2012,125.838745,102.297005,27.808067
4-27-2012,126.045227,102.384277,27.695482
4-30-2012,125.578377,102.410454,27.730131
5-1-2012,126.359444,101.879318,27.721468
5-2-2012,125.982422,102.596878,27.539598
5-3-2012,125.021736,102.570633,27.504959
5-4-2012,123.001656,103.375648,26.829464
5-7-2012,123.091415,103.393173,26.543669
5-8-2012,122.597626,103.944405,26.413769
5-9-2012,121.870377,104.014404,26.638935
5-10-2012,122.121788,103.70816,26.621616
5-11-2012,121.753647,104.565666,26.985348
5-14-2012,120.406906,106.02697,26.569651
5-15-2012,119.715584,106.455765,26.334291
5-16-2012,119.257713,106.762001,26.064066
5-17-2012,117.489006,108.652023,25.90715
5-18-2012,116.483452,108.678291,25.514891
5-21-2012,118.485588,108.450783,25.933304
5-22-2012,118.692078,107.243271,25.942022
5-23-2012,118.754921,107.987038,25.375416
5-24-2012,118.988365,107.575775,25.340546
5-25-2012,118.602333,107.978279,25.331825
5-29-2012,120.038834,107.645767,25.767681
5-30-2012,118.297035,110.375839,25.575909
5-31-2012,118.036667,111.653389,25.445152
6-1-2012,115.06488,114.304062,24.800085
6-4-2012,115.011024,113.400925,24.887257
6-5-2012,115.88192,111.883957,24.85239
6-6-2012,118.485588,109.648071,25.58462
6-7-2012,118.557404,109.814697,25.480021
6-8-2012,119.500122,109.788361,25.846132
6-11-2012,117.982811,110.288147,25.192354
6-12-2012,119.338493,109.279793,25.532322
6-13-2012,118.575394,110.358315,25.392847
6-14-2012,119.832321,110.218033,25.575909
6-15-2012,121.057884,110.83181,26.168667
6-18-2012,121.292542,111.428062,26.011766
6-19-2012,122.465736,109.972488,26.761431
6-20-2012,122.267197,110.516129,26.96192
6-21-2012,119.523674,111.103584,26.273273
6-22-2012,120.444206,109.621727,26.761431
6-25-2012,118.512917,111.217606,26.037912
6-26-2012,119.108536,110.779198,26.168667
6-27-2012,120.182495,110.954575,26.299421
6-28-2012,119.839539,111.226379,26.072781
6-29-2012,122.826752,109.779633,26.665543
7-2-2012,123.196732,110.912262,26.639387
7-3-2012,124.008987,110.059898,26.813734
7-5-2012,123.44944,110.622314,26.761431
7-6-2012,122.276253,111.650406,26.316854
7-9-2012,122.122803,112.634552,26.151234
7-10-2012,121.057884,112.863037,25.924589
7-11-2012,121.075943,113.003639,25.541039
7-12-2012,120.489349,113.803276,24.956991
7-13-2012,122.51088,113.504501,25.619493
7-16-2012,122.222046,114.031738,25.663076
7-17-2012,123.061378,113.135445,25.854845
7-18-2012,123.97287,113.196976,26.543507
7-19-2012,124.297745,112.906967,26.735283
7-20-2012,123.160645,114.286552,26.255838
7-23-2012,121.915253,114.928024,25.523602
7-24-2012,120.86834,115.833084,25.410286
7-25-2012,120.895454,116.131874,25.131336
7-26-2012,122.889908,115.068634,25.418999
7-27-2012,125.155113,112.898155,25.942022
7-30-2012,125.155113,113.741699,25.837421
7-31-2012,124.279724,113.970222,25.689232
8-1-2012,124.171402,113.400497,25.636921
8-2-2012,123.314095,114.043289,25.445152
8-3-2012,125.759781,112.202911,25.933304
8-6-2012,126.003448,112.246925,26.107651
8-7-2012,126.63517,110.802811,26.377876
8-8-2012,126.788589,110.212814,26.438896
8-9-2012,126.896904,110.133591,26.587088
8-10-2012,127.104469,110.688286,26.517351
8-13-2012,127.041275,110.503403,26.491201
8-14-2012,127.059296,109.006416,26.438549
8-15-2012,127.203743,107.474251,26.499977
8-16-2012,128.142319,106.558441,27.008911
8-17-2012,128.313812,107.07798,27.114212
8-20-2012,128.322845,107.298119,26.973816
8-21-2012,127.934769,107.773613,27.026459
8-22-2012,127.988899,109.552399,26.798319
8-23-2012,126.942017,110.010262,26.552622
8-24-2012,127.709137,109.904587,26.815865
8-27-2012,127.736214,110.547424,26.929943
8-28-2012,127.609856,110.811577,26.877295
8-29-2012,127.709137,110.327278,26.894842
8-30-2012,126.788589,110.899666,26.605272
8-31-2012,127.39328,112.467064,27.044012
9-4-2012,127.275909,112.354156,26.6667
9-5-2012,127.167656,111.824669,26.6667
9-6-2012,129.748718,109.962715,27.509077
9-7-2012,130.254059,109.450859,27.158091
9-10-2012,129.514053,109.715584,26.956263
9-11-2012,129.875076,109.027306,27.017687
9-12-2012,130.308243,107.668304,27.008911
9-13-2012,132.293701,107.244698,27.149307
9-14-2012,132.880264,104.394371,27.386227
9-17-2012,132.429047,105.647469,27.386227
9-18-2012,132.320755,106.176926,27.359909
9-19-2012,132.392975,106.874107,27.245834
9-20-2012,132.401993,107.138847,27.596825
9-21-2012,132.346649,107.26236,27.368683
9-24-2012,132.147018,108.100716,27.008911
9-25-2012,130.740753,109.168465,26.6667
9-26-2012,130.005798,110.342125,26.473648
9-27-2012,131.230652,109.556725,26.46487
9-28-2012,130.622787,109.6185,26.11388
10-1-2012,130.96759,110.025291,25.876963
10-2-2012,131.103653,109.874977,26.026134
10-3-2012,131.638962,109.910332,26.201633
10-4-2012,132.582535,108.539665,26.350805
10-5-2012,132.591629,107.133636,26.192856
10-8-2012,132.13797,108.035622,26.13143
10-9-2012,130.831451,107.84108,25.692694
10-10-2012,129.996735,108.601578,25.429445
10-11-2012,130.069351,109.353226,25.403122
10-12-2012,129.642899,109.627365,25.622488
10-15-2012,130.72261,109.379768,25.894512
10-16-2012,132.047211,107.86763,25.876963
10-17-2012,132.646057,106.86834,25.964712
10-18-2012,132.301285,106.213943,25.885738
10-19-2012,130.096558,107.655334,25.131096
10-22-2012,130.1147,106.965614,24.569513
10-23-2012,128.309174,108.495461,24.613384
10-24-2012,127.946274,107.425423,24.481766
10-25-2012,128.318237,106.877174,24.464212
10-26-2012,128.245651,108.451233,24.753784
10-31-2012,128.245651,109.087929,25.043356
11-1-2012,129.588486,108.194771,25.903286
11-2-2012,128.436234,108.115181,25.885738
11-5-2012,128.699341,108.725388,25.999807
11-6-2012,129.706421,107.699554,26.201633
11-7-2012,126.766815,109.6539,25.517191
11-8-2012,125.242538,111.281021,25.280275
11-9-2012,125.351456,111.404839,25.297825
11-12-2012,125.451233,111.59053,24.76256
11-13-2012,125.015732,111.961929,23.966333
11-14-2012,123.328156,112.068031,23.745159
11-15-2012,123.119492,111.846962,23.585917
11-16-2012,123.727348,111.74971,23.462059
11-19-2012,126.231514,111.121857,23.647844
11-20-2012,126.285934,110.007622,23.630152
11-21-2012,126.52182,109.945709,23.84248
11-23-2012,128.245651,109.839592,24.505997
11-26-2012,127.973488,110.36132,24.231739
11-27-2012,127.320244,110.794647,23.957491
11-28-2012,128.34552,110.63546,24.205204
11-29-2012,128.94429,110.653168,23.84248
11-30-2012,128.971512,110.352509,23.550531
12-3-2012,128.336441,110.454369,23.382437
12-4-2012,128.154953,111.092346,23.329363
12-5-2012,128.38179,111.039185,23.594761
12-6-2012,128.817261,111.278419,23.647844
12-7-2012,129.207413,110.250595,23.408981
12-10-2012,129.261841,110.737915,23.833632
12-11-2012,130.141922,109.896172,24.169815
12-12-2012,130.205429,108.620285,24.099041
12-13-2012,129.407028,108.700027,23.984028
12-14-2012,128.926163,109.515182,23.71862
12-17-2012,130.441345,107.876015,23.97518
12-18-2012,131.893005,106.777306,24.382137
12-19-2012,130.913101,107.131729,24.160965
12-20-2012,131.666168,107.149437,24.488302
12-21-2012,130.471024,108.319016,24.284822
12-24-2012,130.06897,108.124069,23.939793
12-26-2012,129.520737,108.513023,23.762857
12-27-2012,129.347107,108.877106,23.851324
12-28-2012,127.949112,109.498718,23.488602
12-31-2012,130.123779,107.607292,23.630152
1-2-2013,133.458893,106.168755,24.435221
1-3-2013,133.157364,104.730156,24.107883
1-4-2013,133.742188,105.138649,23.656691
1-7-2013,133.376709,105.18306,23.612459
1-8-2013,132.992905,105.87571,23.488602
1-9-2013,133.330963,105.778015,23.621304
1-10-2013,134.3909,105.484962,23.408981
1-11-2013,134.381775,106.426216,23.736315
1-14-2013,134.290405,106.133217,23.789396
1-15-2013,134.381775,106.621605,24.072502
1-16-2013,134.36348,106.843605,23.922104
1-17-2013,135.231552,105.778015,24.107883
1-18-2013,135.533066,106.594971,24.107883
1-22-2013,136.264069,106.799225,24.019415
1-23-2013,136.483337,106.639374,24.426373
1-24-2013,136.519897,106.266434,24.444063
1-25-2013,137.28743,104.810097,24.665241
1-28-2013,137.122955,104.428276,24.691784
1-29-2013,137.662064,103.851067,24.780249
1-30-2013,137.122955,103.673462,24.6387
1-31-2013,136.784851,104.179611,24.284822
2-1-2013,138.192001,102.826881,24.709476
2-4-2013,136.638687,104.14402,24.27598
2-5-2013,138.018417,103.218468,24.329062
2-6-2013,138.118927,104.063927,24.187508
2-7-2013,137.936172,103.832535,24.134428
2-8-2013,138.703705,104.232971,24.373293
2-11-2013,138.676285,104.152924,24.647547
2-12-2013,138.904739,103.894829,24.665241
2-13-2013,139.023499,103.049362,24.797943
2-14-2013,139.151428,103.983833,24.806795
2-15-2013,138.986984,103.681259,24.780249
2-19-2013,140.028641,103.16507,25.021101
2-20-2013,138.283386,103.476532,24.860533
2-21-2013,137.442749,104.081696,24.52157
2-22-2013,138.785965,104.152924,24.762409
2-25-2013,136.145279,106.199852,24.414526
2-26-2013,137.07724,105.585808,24.414526
2-27-2013,138.80423,105.274292,24.807014
2-28-2013,138.530136,105.470047,24.798092
3-1-2013,138.986984,106.044464,24.931898
3-4-2013,139.727081,105.482544,25.1103
3-5-2013,140.978851,105.179306,25.2887
3-6-2013,141.170746,104.224998,25.05678
3-7-2013,141.426605,103.422318,25.101379
3-8-2013,142.029663,102.343163,24.976496
3-11-2013,142.568726,102.441261,24.860533
3-12-2013,142.248947,103.181511,24.896212
3-13-2013,142.449982,103.074486,24.905134
3-14-2013,143.208344,102.762314,25.101379
3-15-2013,143.019333,103.24395,25.012177
3-18-2013,142.22998,104.028778,25.065699
3-19-2013,141.899628,104.733398,25.137058
3-20-2013,142.890808,103.565018,25.261942
3-21-2013,141.670151,104.563927,25.074625
3-22-2013,142.808212,104.644196,25.199501
3-25-2013,142.211639,104.546112,25.119221
3-26-2013,143.349701,104.670944,25.119221
3-27-2013,143.349701,105.562836,25.30654
3-28-2013,143.790268,105.027718,25.520626
4-1-2013,143.221222,105.818726,25.520626
4-2-2013,143.927948,105.389717,25.690111
4-3-2013,142.468643,106.337166,25.476025
4-4-2013,143.04686,107.606369,25.511705
4-5-2013,142.404388,109.77829,25.60091
4-8-2013,143.368073,108.938126,25.502785
4-9-2013,143.863647,108.670013,26.41264
4-10-2013,145.625854,107.177322,27.010302
4-11-2013,146.103088,107.382896,25.814993
4-12-2013,145.745163,108.982849,25.681192
4-15-2013,142.367691,109.930267,25.591991
4-16-2013,144.469452,109.027534,25.841755
4-17-2013,142.35849,109.751511,25.716869
4-18-2013,141.468216,110.019676,25.681192
4-19-2013,142.698074,109.787292,26.555367
4-22-2013,143.33136,109.867691,27.500906
4-23-2013,144.809006,109.48336,27.295742
4-24-2013,144.900787,109.760429,28.330481
4-25-2013,145.488174,109.28672,28.491045
4-26-2013,145.231186,110.287788,28.357244
4-29-2013,146.204025,109.885574,29.088699
4-30-2013,146.552795,109.948174,29.525787
5-1-2013,145.267838,111.077698,29.186825
5-2-2013,146.617035,110.934334,29.579309
5-3-2013,148.103851,108.318848,29.873671
5-6-2013,148.480148,108.050095,30.105598
5-7-2013,149.232758,107.629143,29.713112
5-8-2013,149.91188,107.799316,29.427666
5-9-2013,149.489731,107.521667,29.133297
5-10-2013,149.976181,106.36618,29.160057
5-13-2013,150.095444,105.551071,29.463345
5-14-2013,151.64653,104.404564,30.119089
5-15-2013,152.463364,105.103195,30.406532
5-16-2013,151.747482,106.195984,30.613134
5-17-2013,153.215973,104.85244,31.322773
5-20-2013,153.206741,104.727036,31.51141
5-21-2013,153.427063,105.551071,31.304804
5-22-2013,152.288956,103.983589,31.089224
5-23-2013,151.848434,104.476212,30.676014
5-24-2013,151.719925,104.619553,30.783806
5-28-2013,152.628555,101.968246,31.457514
5-29-2013,151.637329,103.114754,31.33176
5-30-2013,152.197205,102.863937,31.466496
5-31-2013,150.012863,102.514595,31.349716
6-3-2013,150.838898,103.0578,31.969524
6-4-2013,150.113815,102.10611,31.430565
6-5-2013,148.012054,103.515755,31.241924
6-6-2013,149.35202,103.452873,31.403618
6-7-2013,151.251862,101.603249,32.041389
6-10-2013,151.251862,101.118416,31.861731
6-11-2013,149.69162,102.321548,31.29582
6-12-2013,148.452606,100.85804,31.439554
6-13-2013,150.710388,102.438301,31.188034
6-14-2013,149.76503,102.195862,30.900585
6-17-2013,150.921478,101.657158,31.439554
6-18-2013,152.114594,101.711014,31.421576
6-19-2013,150.012863,100.660484,31.071251
6-20-2013,146.295807,99.008415,30.083151
6-21-2013,146.765472,97.329391,29.885529
6-24-2013,144.910919,97.733459,30.289759
6-25-2013,146.304123,96.862511,30.244841
6-26-2013,147.752701,97.491028,30.855673
6-27-2013,148.619995,98.487648,31.098204
6-28-2013,148.011032,99.161057,31.026337
7-1-2013,148.878326,99.360847,30.864662
7-2-2013,148.739914,99.297844,30.487379
7-3-2013,148.804489,99.00087,30.550257
7-5-2013,150.409912,95.626152,30.729912
7-8-2013,151.267975,96.553078,30.837706
7-9-2013,152.356705,96.652054,30.855673
7-10-2013,152.412033,95.896118,31.170071
7-11-2013,154.488037,97.021034,32.059353
7-12-2013,154.552582,96.940033,32.041389
7-15-2013,155.143066,97.452995,32.490517
7-16-2013,154.561813,97.78598,32.58036
7-17-2013,154.958557,97.965942,32.104271
7-18-2013,155.807358,96.74205,31.834797
7-19-2013,156.084183,98.271912,28.205761
7-22-2013,156.388641,98.415955,28.753712
7-23-2013,156.056473,98.001938,28.583038
7-24-2013,155.484436,96.76004,28.708797
7-25-2013,155.862717,96.724075,28.196781
7-26-2013,156.028809,97.318031,28.403385
7-29-2013,155.549042,96.607101,28.331526
7-30-2013,155.549042,96.57106,28.609987
7-31-2013,155.65979,96.922028,28.601006
8-1-2013,157.458939,95.054512,28.448298
8-2-2013,157.726486,96.101051,28.64592
8-5-2013,157.495819,95.361259,28.475248
8-6-2013,156.60083,95.640968,28.367453
8-7-2013,156.093399,96.353661,28.798624
8-8-2013,156.665466,96.615326,29.544191
8-9-2013,156.213318,96.768677,29.373514
8-12-2013,156.028809,96.110085,29.526224
8-13-2013,156.490143,94.720718,29.15534
8-14-2013,155.687408,94.865036,29.263887
8-15-2013,153.509995,93.583954,28.757315
8-16-2013,153.002548,93.259171,28.766354
8-19-2013,152.024536,92.447182,28.395472
8-20-2013,152.771896,93.15992,28.603529
8-21-2013,151.83078,92.140465,28.594486
8-22-2013,153.214722,93.078697,29.300074
8-23-2013,153.731445,94.089165,31.434933
8-26-2013,153.159378,94.558296,30.892174
8-27-2013,150.695923,95.749207,30.08708
8-28-2013,151.231049,94.973335,29.869976
8-29-2013,151.470947,95.731163,30.349413
8-30-2013,150.99118,95.62291,30.213722
9-3-2013,151.67392,94.274185,28.83873
9-4-2013,152.928741,94.066116,28.223595
9-5-2013,153.122452,92.754509,28.250734
9-6-2013,153.196289,93.215843,28.178368
9-9-2013,154.663315,93.261063,28.639713
9-10-2013,155.807358,92.609779,29.300074
9-11-2013,156.296402,93.432938,29.616686
9-12-2013,155.881195,93.306305,29.571455
9-13-2013,156.231781,93.668121,29.879021
9-16-2013,157.135971,93.043945,29.670963
9-17-2013,157.837219,93.812836,29.788563
9-18-2013,159.664047,94.970711,30.141354
9-19-2013,159.396484,94.409859,30.430828
9-20-2013,158.282074,94.907379,29.661915
9-23-2013,157.549591,95.603889,29.616686
9-24-2013,157.178757,96.635094,29.354351
9-25-2013,156.724426,96.834099,29.408625
9-26-2013,157.327087,96.155685,29.643829
9-27-2013,156.603882,96.390892,30.096127
9-30-2013,155.769501,96.24614,30.105165
10-1-2013,157.002609,95.954117,30.376556
10-2-2013,156.854248,96.099213,30.684118
10-3-2013,155.407928,95.945038,30.629837
10-4-2013,156.585373,95.872498,30.64793
10-7-2013,155.231735,96.262459,30.123264
10-8-2013,153.423843,96.28968,29.860929
10-9-2013,153.535065,95.518768,29.915203
10-10-2013,156.844971,95.672958,30.539377
10-11-2013,157.855576,95.645729,30.874081
10-14-2013,158.486069,94.874847,31.163561
10-15-2013,157.33638,94.811363,31.199738
10-16-2013,159.533691,95.999451,31.33543
10-17-2013,160.59993,96.87014,31.588715
10-18-2013,161.684692,97.078712,31.624895
10-21-2013,161.69397,96.770348,31.652037
10-22-2013,162.630371,97.849632,31.281153
10-23-2013,161.851547,98.230492,30.539377
10-24-2013,162.389313,97.849632,30.503197
10-25-2013,163.131012,98.212372,32.321449
10-28-2013,163.390594,97.876823,32.176708
10-29-2013,164.262131,98.003784,32.131481
10-30-2013,163.446243,97.414284,32.14957
10-31-2013,162.982681,97.622879,32.031979
11-1-2013,163.37207,96.566216,32.140526
11-4-2013,163.94693,96.657127,32.51141
11-5-2013,163.427719,95.502243,33.144642
11-6-2013,164.262131,95.547699,34.53772
11-7-2013,162.185333,96.357025,33.922592
11-8-2013,164.373367,94.038139,34.17588
11-11-2013,164.40123,93.683479,34.004005
11-12-2013,164.067474,94.119949,33.795948
11-13-2013,165.383987,94.465515,34.51963
11-14-2013,166.209152,95.047546,34.39299
11-15-2013,166.932312,95.238495,34.230156
11-18-2013,166.34819,95.811409,33.651218
11-19-2013,165.986649,95.083908,33.487144
11-20-2013,165.467422,93.46521,33.797043
11-21-2013,166.802505,93.61982,34.088707
11-22-2013,167.636932,94.492821,34.243664
11-25-2013,167.470047,94.765633,34.307465
11-26-2013,167.516388,95.120277,34.043137
11-27-2013,167.924332,94.956612,34.271008
11-29-2013,167.81308,94.983879,34.754086
12-2-2013,167.377289,94.245117,35.045742
12-3-2013,166.65416,94.591682,34.918148
12-4-2013,166.635605,93.688751,35.492359
12-5-2013,165.903168,93.42421,34.635593
12-6-2013,167.757462,93.871147,34.963715
12-9-2013,168.183929,94.09005,35.28273
12-10-2013,167.581299,94.764984,34.735859
12-11-2013,165.699203,94.035316,34.280121
12-12-2013,165.152222,93.679588,33.924656
12-13-2013,165.133636,94.135658,33.441578
12-16-2013,166.162766,93.789055,33.623871
12-17-2013,165.634308,94.208618,33.286625
12-18-2013,168.462097,93.734337,33.341316
12-19-2013,168.26738,93.643143,33.040531
12-20-2013,169.24617,95.084198,33.54184
12-23-2013,170.150391,94.546082,33.377769
12-24-2013,170.52327,93.789055,33.797043
12-26-2013,171.390198,93.427605,34.125175
12-27-2013,171.38089,93.162239,33.988449
12-30-2013,171.352921,93.802788,33.988449
12-31-2013,172.163895,93.207977,34.097832
1-2-2014,170.513947,93.491676,33.869965
1-3-2014,170.485992,93.491676,33.642101
1-6-2014,169.991928,93.885147,32.931156
1-7-2014,171.03598,94.123055,33.186363
1-8-2014,171.073257,93.866829,32.593906
1-9-2014,171.185104,94.415855,32.384281
1-10-2014,171.65123,95.541405,32.849125
1-13-2014,169.367355,96.017242,31.882977
1-14-2014,171.213074,95.578018,32.612141
1-15-2014,172.135956,95.477379,33.505371
1-16-2014,171.912216,96.117867,33.623871
1-17-2014,171.185104,96.520538,33.159023
1-21-2014,171.688492,96.593719,32.967613
1-22-2014,171.800369,96.355797,32.748867
1-23-2014,170.392776,97.719238,32.867359
1-24-2014,166.757263,98.350616,33.550957
1-27-2014,165.936966,97.664352,32.840012
1-28-2014,166.925079,97.902229,33.058762
1-29-2014,165.321732,98.707497,33.41423
1-30-2014,167.074203,98.423828,33.596531
1-31-2014,166.095413,99.082695,34.489761
2-3-2014,162.357407,100.289986,33.250168
2-4-2014,163.494629,99.225807,33.131676
2-5-2014,163.289581,98.308372,32.648602
2-6-2014,165.442886,97.886391,32.976734
2-7-2014,167.493683,97.968948,33.32309
2-10-2014,167.801315,98.244156,33.54184
2-11-2014,169.637711,97.675377,33.879078
2-12-2014,169.721634,97.170822,34.152523
2-13-2014,170.597839,97.721237,34.280121
2-14-2014,171.539337,97.776291,34.289234
2-18-2014,171.744415,97.996483,34.362694
2-19-2014,170.607178,97.583641,34.445351
2-20-2014,171.613937,97.345108,34.665737
2-21-2014,171.418167,97.858879,34.876949
2-24-2014,172.368988,97.611191,34.610645
2-25-2014,172.303726,98.482697,34.4729
2-26-2014,172.313034,99.005615,34.408615
2-27-2014,173.217285,99.54689,34.76675
2-28-2014,173.655396,99.601898,35.179985
3-3-2014,172.434235,100.2668,34.693287
3-4-2014,174.857864,98.758644,35.271809
3-5-2014,175.016373,98.970139,34.996326
3-6-2014,175.417206,97.995338,35.033062
3-7-2014,175.491791,97.379196,34.803478
3-10-2014,175.398575,97.517105,34.730022
3-11-2014,174.531647,97.77462,34.913673
3-12-2014,174.578232,98.455154,35.143253
3-13-2014,172.620651,99.779411,34.794296
3-14-2014,172.135956,99.797813,34.61982
3-17-2014,173.692688,99.052879,34.941223
3-18-2014,174.93248,99.411537,36.318672
3-19-2014,174.00029,98.639076,36.06155
3-20-2014,175.016373,98.464363,37.034946
3-21-2014,174.33754,99.531113,36.878841
3-24-2014,173.616623,100.23922,37.191051
3-25-2014,174.440552,99.862183,37.044132
3-26-2014,173.185928,100.64386,36.539066
3-27-2014,172.82077,101.149635,36.144199
3-28-2014,173.672775,100.579475,37.007393
3-31-2014,175.095932,100.331177,37.641026
4-1-2014,176.256943,99.473724,38.035889
4-2-2014,176.846802,98.902115,37.971603
4-3-2014,176.612747,99.335449,37.659393
4-4-2014,174.524796,99.999275,36.61253
4-7-2014,172.596024,100.598572,36.548252
4-8-2014,173.307632,100.838287,36.566612
4-9-2014,175.170837,100.340408,37.163506
4-10-2014,171.491226,101.271591,36.144199
4-11-2014,169.94635,102.092209,36.006454
4-14-2014,171.285248,101.824829,35.978901
4-15-2014,172.464996,102.460976,36.502331
4-16-2014,174.272018,102.59005,37.099232
4-17-2014,174.515442,101.465225,36.741089
4-21-2014,175.124039,101.382248,36.676807
4-22-2014,175.919876,101.723373,36.722725
4-23-2014,175.507919,102.304245,36.447235
4-24-2014,175.863693,102.497894,36.603344
4-25-2014,174.421814,102.645393,36.649265
4-28-2014,174.974258,102.147537,37.530827
4-29-2014,175.788788,102.009209,37.200241
4-30-2014,176.313126,102.433334,37.099232
5-1-2014,176.331863,103.532219,36.731899
5-2-2014,176.079056,104.169937,36.447235
5-5-2014,176.416122,103.541512,36.208477
5-6-2014,174.8806,103.957367,35.868713
5-7-2014,175.910538,103.5877,36.199291
5-8-2014,175.723251,103.144066,36.401321
5-9-2014,175.985443,102.811317,36.30949
5-12-2014,177.698837,102.395432,36.704357
5-13-2014,177.858017,103.282684,37.379444
5-14-2014,177.015335,104.401016,37.21299
5-15-2014,175.461105,105.232826,36.621128
5-16-2014,176.069717,104.93708,36.833828
5-19-2014,176.715744,104.160721,36.75985
5-20-2014,175.601517,104.391754,36.695107
5-21-2014,177.080902,103.754051,37.314713
5-22-2014,177.511536,103.606194,37.083515
5-23-2014,178.223145,104.160721,37.102013
5-27-2014,179.318634,104.770729,37.166744
5-28-2014,179.187561,106.064667,37.00029
5-29-2014,180.114487,105.50087,37.30547
5-30-2014,180.404724,105.454643,37.860325
6-2-2014,180.610718,104.670723,37.721615
6-3-2014,180.517075,103.382721,37.259228
6-4-2014,180.882202,103.354935,37.286964
6-5-2014,182.061951,103.401268,38.11002
6-6-2014,182.932739,103.401268,38.359707
6-9-2014,183.119995,103.253006,38.165508
6-10-2014,183.138702,102.873062,38.017544
6-11-2014,182.502014,103.058395,37.786346
6-12-2014,181.209915,103.975761,37.527412
6-13-2014,181.76236,103.920158,38.128513
6-16-2014,181.91214,104.179611,38.378204
6-17-2014,182.41774,103.354935,38.544666
6-18-2014,183.756622,104.151802,38.516922
6-19-2014,183.962662,102.81749,38.387444
6-20-2014,184.336105,103.595863,38.544666
6-23-2014,184.279648,103.271538,38.831345
6-24-2014,183.16954,104.318596,38.609398
6-25-2014,183.997452,104.587318,38.868332
6-26-2014,183.865707,105.0877,38.581654
6-27-2014,184.223221,104.930176,39.071789
6-30-2014,184.129135,105.189606,38.56316
7-1-2014,185.361603,104.308929,38.720371
7-2-2014,185.549683,103.194138,38.748119
7-3-2014,186.46228,102.822525,38.655636
7-7-2014,185.813126,103.57502,38.831345
7-8-2014,184.618362,104.736252,38.637142
7-9-2014,185.446259,104.819862,38.535419
7-10-2014,184.712448,104.847748,38.553909
7-11-2014,184.966461,105.516632,38.92382
7-14-2014,185.897812,105.061409,38.970055
7-15-2014,185.549683,104.847748,39.256744
7-16-2014,186.236511,105.405144,40.764126
7-17-2014,184.119736,106.733635,41.180275
7-18-2014,186.001312,106.389908,41.328239
7-21-2014,185.653198,106.919464,41.466953
7-22-2014,186.46228,107.14241,41.45771
7-23-2014,186.876205,107.003067,41.494701
